participant_id,charity_id,cluster_id,personalization_type,counterfactual_code,content_source,post_id,post_text,rating,donation_amount,persuasiveness_1,persuasiveness_2,persuasiveness_3,familiar,age,gender,ideology,religiosity
67f15c3a8fc8c9e4819d340d,"The Leukemia & Lymphoma Society",OFLR,counterfactual,YMRN,Human,194,"Approximately 1.24 million blood cancer cases occur worldwide per year. Providing necessary treatment and gaining more knowledge is essential to help the patients and decrease the number of future cases. Donate to LLS and stand with us in this effort.",Like,0.02,7,7,7,1,83,Female,1,5
67e2cb2b6d5ef3cb1b310753,"The Lustgarten Foundation for Pancreatic Cancer Research",YMRR,personalized,OFLN,LLM,388,"Together, let's honor faith and family by fighting pancreatic cancer! Your donation to The Lustgarten Foundation powers vital research, creates hope, and saves lives. Stand strong, defend our families, and join the fight today. Donate now: [link] #FaithFamilyFight",Like,0.02,7,7,7,1,22,Male,6,6
67e2cb2b6d5ef3cb1b310753,"National Pediatric Cancer Foundation",YMRR,generic,OFLN,Human,295,"Children shouldn’t suffer from cancer, and we, as a National Pediatric Cancer Foundation, aim to take some steps toward this goal. Donate money and become a helping hand.",Like,0.02,7,7,7,1,22,Male,6,6
67e2cb2b6d5ef3cb1b310753,"Dana-Farber Cancer Institute",YMRR,counterfactual,OFLN,Human,76,"Cancer is the challenge of the 21st century. You may find out that you are affected by cancer and start shaking at the idea of not seeing your son or nephew smiling at you anymore. Some people already live with this feeling. Support our battle against cancer. Donate now. ",Like,0.01,7,7,7,1,22,Male,6,6
67e2cb2b6d5ef3cb1b310753,"The Leukemia & Lymphoma Society",YMRR,personalized,OFLN,Human,155,"Everyday, too many people must suffer from blood cancers. We say it is our plight to support these brave souls in their fight through specialised treatment. Visit us at [link] and help fight this spineless evil. We must all do our part 💪",Like,0.01,7,7,7,1,22,Male,6,6
67e2cb2b6d5ef3cb1b310753,"Pancreatic Cancer Action Network",YMRR,generic,OFLN,LLM,594,"Every donation brings hope closer for patients fighting pancreatic cancer. Join us today—your support powers vital research and offers comfort to families who need it most. Together, we can change lives. Donate now to @PanCAN! 💜 #EndPancreaticCancer",Like,0.01,7,7,7,1,22,Male,6,6
67e2cb2b6d5ef3cb1b310753,"Cancer Research Institute",YMRR,counterfactual,OFLN,LLM,337,"Every woman deserves a future free from cancer. Let's support science-based research that's saving lives, promoting fairness, hope, and dignity. Your donation today helps advance groundbreaking cancer treatments. Donate now: [link] #CancerResearch",Like,0.01,7,7,7,1,22,Male,6,6
67e6eb35ab54a8ea21fbaee9,"Dana-Farber Cancer Institute",YMLR,counterfactual,OFRN,LLM,557,"Cancer affects us all, and your strength can make a difference. Dana-Farber Cancer Institute fights tirelessly for cures, advancing life-saving treatments every day. Join the fight and protect the future for your family and community. Donate now: [link] #BeatCancer",Like,0.02,6,6,6,0,27,Male,2,6
67e6eb35ab54a8ea21fbaee9,"The Lustgarten Foundation for Pancreatic Cancer Research",YMLR,personalized,OFRN,Human,14,"People are dying, especially without access to treatment. Help us help the members of our community that need it most. Our research can help save life and we need you! Your care can be expressed in a donation! Donate now!",Like,0.01,6,6,6,0,27,Male,2,6
67e6eb35ab54a8ea21fbaee9,"The Leukemia & Lymphoma Society",YMLR,personalized,OFRN,LLM,448,"Faith calls us to support the vulnerable—solidarity means action. Every donation to The Leukemia & Lymphoma Society brings hope, fights injustice, and saves lives. Show your compassion. Donate now: [link] #FightCancer #FaithInAction",Like,0.02,7,7,7,0,27,Male,2,6
67e6eb35ab54a8ea21fbaee9,"National Pediatric Cancer Foundation",YMLR,generic,OFRN,LLM,595,"Every child deserves a healthy tomorrow, free from cancer. Your support can fuel lifesaving research and give hope to families everywhere. Join the fight today—donate now to the National Pediatric Cancer Foundation. #EndChildhoodCancer 🎗️ [link]",Like,0.02,7,7,7,1,27,Male,2,6
67e6eb35ab54a8ea21fbaee9,"Pancreatic Cancer Action Network",YMLR,counterfactual,OFRN,Human,241,"We are the PanCan Action Network. We offer vital caregiver programs free of charge for American citizens who suffer from pancreatic cancer, and therefore, we rely on thousands of Americans like you to support our important work. So if you can, please help us in our mission",Like,0.01,5,5,5,0,27,Male,2,6
67e6eb35ab54a8ea21fbaee9,"Cancer Research Institute",YMLR,generic,OFRN,Human,290,"Cancer is on the rise, affecting hundreds of thousands of people each year. The Cancer Research Institute is dedicated to advancing treatment and finding cures, so that we can eliminate this disease once and for all. You can make a difference today - donate now.",Like,0.02,6,6,6,0,27,Male,2,6
6736785d4d07b4fae2d66883,"The Leukemia & Lymphoma Society",YFRR,counterfactual,OMLN,Human,195,"We, as a society, should care for each other. Providing support services and information, as well as giving proper access to care for blood cancer patients and their families, is crucial. Donate to LLS – let’s achieve this goal together.",Like,0.02,6,5,5,1,23,Female,4,4
6736785d4d07b4fae2d66883,"National Pediatric Cancer Foundation",YFRR,personalized,OMLN,Human,280,"Life is a unique wonder and blessing. No child should suffer from cancer. We can prevent this with your support. Make every life count. Consider donating to us.",Neutral,0.01,4,4,3,1,23,Female,4,4
6736785d4d07b4fae2d66883,"Cancer Research Institute",YFRR,counterfactual,OMLN,LLM,434,"Cancer touches friends, family, and lives we've built together. Let's unite behind science-based solutions. Support innovative research to ensure a healthier future. Your donation is vital—act today for a cancer-free tomorrow. #DonateNow [link]",Like,0.01,5,4,3,0,23,Female,4,4
6736785d4d07b4fae2d66883,"The Lustgarten Foundation for Pancreatic Cancer Research",YFRR,generic,OMLN,LLM,597,"Pancreatic cancer affects thousands of lives each year—but hope begins with research. Your donation to @LFPancreaticCan can spark breakthroughs that save families from heartache. Join us in turning HOPE into ACTION. Donate now➡️ [link] #EndPancreaticCancer",Like,0.01,5,4,4,-1,23,Female,4,4
6736785d4d07b4fae2d66883,"Pancreatic Cancer Action Network",YFRR,generic,OMLN,Human,293,"Pancreatic cancer is beatable but we need your support. Help us make America a cancer-free society and save millions of lives every year. Every life matters, every donation counts.",Neutral,0.01,4,4,4,-1,23,Female,4,4
6736785d4d07b4fae2d66883,"Dana-Farber Cancer Institute",YFRR,personalized,OMLN,LLM,529,"Faith moves mountains, compassion heals hearts. Stand strong for those battling cancer—show your support through hope, prayer, AND action. Donate now to Dana-Farber Cancer Institute and unite in the fight for life. 🙏💖 #FaithInAction #DonateNow",Like,0.01,5,5,4,0,23,Female,4,4
67de9aff4862b651ff885f93,"National Pediatric Cancer Foundation",OMRR,personalized,YFLN,Human,263,"Help us save the future of the USA. God's gift that are our children need you. We are fighting to prevent cancer in children. Your support will build a better America and save lives. Every dollar counts.",Like,0.1,6,6,6,0,66,Male,6,5
67de9aff4862b651ff885f93,"Pancreatic Cancer Action Network",OMRR,personalized,YFLN,LLM,561,"Cancer tests faith and strength—but it won’t beat our spirit. Stand strong for family & faith by supporting Pancreatic Cancer Action Network. Your donation fights for hope, healing & life-saving research. Donate now & protect the ones you love: [link] #FaithInAction",Like,0,6,6,6,0,66,Male,6,5
67de9aff4862b651ff885f93,"Cancer Research Institute",OMRR,counterfactual,YFLN,LLM,477,"We’ve protested, supported, and empowered each other—now let’s unite against cancer. Your donation fuels groundbreaking science and hope. Together, we can create the future we deserve. Donate now to Cancer Research Institute 💜✨ #FightCancer #DonateHope",Like,0,6,6,6,0,66,Male,6,5
67de9aff4862b651ff885f93,"Dana-Farber Cancer Institute",OMRR,counterfactual,YFLN,Human,136,"Cancer care should be inclusive. Donate today to help reduce cancer risk in underserved communities. Nearly 1 in 4 FDA-approved cancer drugs in the last decade is tied to our research. Equity and innovation can go hand-in-hand. Let’s build a future where care is for all.",Like,0,6,6,7,-1,66,Male,6,5
67de9aff4862b651ff885f93,"The Leukemia & Lymphoma Society",OMRR,generic,YFLN,LLM,600,"Every 3 minutes, someone hears, You have blood cancer."" But together we CAN fight back. Your support helps fund lifesaving treatments & brings hope to countless families. Join us—donate to The Leukemia & Lymphoma Society today. ❤️ #EndBloodCancer Donate now: [link]",Like,0,6,6,6,-1,66,Male,6,5
67de9aff4862b651ff885f93,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,generic,YFLN,Human,297,"We at the Lustgarden Foundation for Pancreatic Cancer Research have one mission: transform pancreatic cancer into a curable disease. Driving bold innovative research, our research is paramount. Support our initiative with a small donation and help make a big difference.",Like,0,6,6,6,0,66,Male,6,5
6823eda48516860e87a02fe4,"Dana-Farber Cancer Institute",YMRR,personalized,OFLN,Human,92,"Cancer can hit anyone: You, your family, friends and neighbours! It is important that we take care of our local community and give those people in need the best treatment. Lend us a hand and support this mission for everyone in your life being potentially under threat.",Like,0.02,7,7,7,0,27,Male,4,4
6823eda48516860e87a02fe4,"National Pediatric Cancer Foundation",YMRR,counterfactual,OFLN,LLM,304,"Every child deserves a future free from cancer. Let's champion science-backed care and hope together. Your donation helps bring brighter days to brave little fighters. Join us—donate now to @PediatricCancer and inspire lasting change. #EndChildhoodCancer #HopeMatters",Like,0.02,7,7,7,1,27,Male,4,4
6823eda48516860e87a02fe4,"Cancer Research Institute",YMRR,counterfactual,OFLN,Human,37,"Cancer is on the rise, affecting hundreds of thousands of people each year. The Cancer Research Institute is dedicated to advancing treatment, and making it accessible to the underprivileged. You can make a difference for these people today - donate now.",Like,0.01,7,7,7,1,27,Male,4,4
6823eda48516860e87a02fe4,"The Leukemia & Lymphoma Society",YMRR,generic,OFLN,Human,300,"One day, you or someone you love might need a life-saving donor, whom you have never met. Would you like to become someone's hope today?  ",Like,0.01,7,7,7,1,27,Male,4,4
6823eda48516860e87a02fe4,"Pancreatic Cancer Action Network",YMRR,personalized,OFLN,LLM,496,"Stand strong for faith, family & the brave fighters battling pancreatic cancer. Your generosity offers hope & healing, defending lives entrusted to us by God. Donate to @PanCAN today—be their hero. 🇺🇸🙏 #FightCancer #FaithInAction",Like,0.02,7,7,7,1,27,Male,4,4
6823eda48516860e87a02fe4,"The Lustgarten Foundation for Pancreatic Cancer Research",YMRR,generic,OFLN,LLM,597,"Pancreatic cancer affects thousands of lives each year—but hope begins with research. Your donation to @LFPancreaticCan can spark breakthroughs that save families from heartache. Join us in turning HOPE into ACTION. Donate now➡️ [link] #EndPancreaticCancer",Like,0.01,7,7,7,0,27,Male,4,4
67dbbdb452081ea930c8ab17,"Dana-Farber Cancer Institute",YMRR,personalized,OFLN,LLM,511,"Stand strong against cancer. Protect faith, family & future by supporting Dana-Farber Cancer Institute—leaders in life-saving treatments rooted in hope and courage. Every donation is an act of faith & patriotism. Donate now to join the fight: [link] #GiveHope",Like,0.01,5,5,5,0,24,Male,5,4
67dbbdb452081ea930c8ab17,"The Lustgarten Foundation for Pancreatic Cancer Research",YMRR,generic,OFLN,Human,298,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Real change starts with all of us. Join the effort and support pancreatic cancer research.",Like,0.02,5,5,5,0,24,Male,5,4
67dbbdb452081ea930c8ab17,"The Leukemia & Lymphoma Society",YMRR,counterfactual,OFLN,LLM,422,"Together we can support those facing leukemia & lymphoma—offering compassion, care & hope. Every donation helps fund research & builds a kinder, healthier future for all. Join me in donating now to @LLSusa. #CancerAwareness #Solidarity 
Donate: [link]",Like,0.02,5,5,5,1,24,Male,5,4
67dbbdb452081ea930c8ab17,"National Pediatric Cancer Foundation",YMRR,counterfactual,OFLN,Human,154,"A cancer immune world. This dream can become a reality. At the Cancer Research Institute, we conduct promissing cancer research to dispel cancer. But only with your help we can do this. Donate to our cause at [link] and help build a cancer-free world🌎",Like,0.02,5,5,5,1,24,Male,5,4
67dbbdb452081ea930c8ab17,"Pancreatic Cancer Action Network",YMRR,personalized,OFLN,Human,196,"The number of people suffering from pancreatic cancer is increasing, and we must keep acting against it. Our organization is striving to advance research, share knowledge, and build a community. Donate and stand with us in this mission.",Like,0,5,5,5,0,24,Male,5,4
